id,funded_amount,loan_amount,activity,sector,use,country_code,borrower_genders,date,polarity_score,neutral,negative,positive,sentiment
677606,450.0,450.0,Milk Sales,Food,to purchase one more cow. ,PK,female,2014-02-27,0.0,1.0,0.0,0.0,Neutral
970714,225.0,225.0,General Store,Retail,"to buy vegetables (cabbages, eggplant, tomatoes) and also bags to sell.",PH,female,2015-10-29,0.0,1.0,0.0,0.0,Neutral
1084014,125.0,125.0,Grocery Store,Food, buy groceries and  grow my income.,KE,female,2014-10-02,0.0,1.0,0.0,0.0,Neutral
906007,3150.0,3150.0,Cement,Construction,to purchase 3 sacks of cement,CD,"female, female, female, female, female, female, female, female, male, female, female, female, female, female, female, female, female, female, female, female, female, female, female",2015-06-22,0.0,1.0,0.0,0.0,Neutral
1046419,200.0,200.0,General Store,Retail,"to buy items to sell like canned goods, personal care products, noodles, spices, bread, coffee and other snack foods",PH,female,2016-03-30,0.0,1.0,0.0,0.0,Neutral
1189282,775.0,775.0,Rickshaw,Transportation,"to maintain the engine, tires, seat covers and body of her husband's auto rickshaw for his transportation services business.",PK,female,2016-11-21,0.0,1.0,0.0,0.0,Neutral
1032212,1350.0,1975.0,Personal Medical Expenses,Health,to pay for medical related expenses,AL,male,2016-03-02,0.0,1.0,0.0,0.0,Neutral
930974,8000.0,8000.0,Grocery Store,Food,"to buy sugar, rice, flour, etc. for her shop.",SO,"male, female, female, male, male, female, male, female, female, female",2015-08-12,0.0,1.0,0.0,0.0,Neutral
1252347,500.0,500.0,Sewing,Services,to construct her own large shop.,ZW,female,2017-03-07,0.0,1.0,0.0,0.0,Neutral
868840,850.0,850.0,Personal Housing Expenses,Housing,to renovate her home and have good living conditions for her children and family.,TJ,female,2015-04-13,0.0,1.0,0.0,0.0,Neutral
739014,3875.0,3875.0,Retail,Retail,to buy 85 liters of yogurt,CD,"female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female",2014-07-15,0.0,1.0,0.0,0.0,Neutral
666645,850.0,850.0,Cattle,Agriculture,to purchase cattle to start a new business.,TJ,male,2014-02-07,0.0,1.0,0.0,0.0,Neutral
1288783,400.0,400.0,Milk Sales,Food,to buy one more buffalo to cater to more customers to provide a better standard of living for her family members.,PK,female,2017-04-28,0.0,1.0,0.0,0.0,Neutral
1178852,150.0,150.0,Weaving,Arts,to expand her bamboo bag weaving  business.,IN,female,2016-11-02,0.0,1.0,0.0,0.0,Neutral
887220,1625.0,1625.0,Clothing Sales,Clothing,"to restock her merchandise with dresses, blouses, and cardigans to sell this upcoming summer season",UA,female,2015-05-18,0.0,1.0,0.0,0.0,Neutral
684678,200.0,200.0,Food Production/Sales,Food,to stock up on condiments for resale.,ML,"female, female, female, female, female, female",2014-03-17,0.0,1.0,0.0,0.0,Neutral
890982,350.0,350.0,General Store,Retail,to purchase more stock of groceries to sell.,PH,female,2015-05-25,0.0,1.0,0.0,0.0,Neutral
991739,1075.0,1075.0,General Store,Retail,to open a general store and have her own business activity.,GE,female,2015-12-08,0.0,1.0,0.0,0.0,Neutral
982972,2900.0,2900.0,Food Production/Sales,Food,"to buy supplies to make meals such as: vegetables, meat, condiments, baked goods, greens and others.",PY,"female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female",2015-11-22,0.0,1.0,0.0,0.0,Neutral
1305282,100.0,100.0,Home Appliances,Personal Use,to buy a water filter to provide safe drinking water for their family.,KH,"female, female",2017-05-24,0.0,1.0,0.0,0.0,Neutral
864646,625.0,625.0,Food Production/Sales,Food,"to buy wholesale corn, pork, cheese, beans, etc.",SV,female,2015-03-31,0.0,1.0,0.0,0.0,Neutral
734977,850.0,850.0,Grocery Store,Food,to stock her inventory.,NI,female,2014-07-04,0.0,1.0,0.0,0.0,Neutral
959119,375.0,375.0,Grocery Store,Food,to buy grocery items to get more income.,KH,"female, male, female",2015-10-07,0.0,1.0,0.0,0.0,Neutral
884273,150.0,150.0,Farming,Agriculture,to buy fertilizers and other farm supplies.,PH,female,2015-05-13,0.0,1.0,0.0,0.0,Neutral
1019991,250.0,500.0,Retail,Retail,"to buy more stock of combs, handkerchiefs and other items",KE,male,2016-02-09,0.0,1.0,0.0,0.0,Neutral
731015,1950.0,1950.0,Fruits & Vegetables,Food,to buy more items for her fruit and vegetable business.,TZ,"male, male, male, female, female, female, female",2014-06-26,0.0,1.0,0.0,0.0,Neutral
675921,750.0,750.0,Butcher Shop,Food,to buy pigs to butcher and sell in the market,PH,female,2014-02-25,0.0,1.0,0.0,0.0,Neutral
1062309,175.0,500.0,Agriculture,Agriculture,"to buy sulphate, seeds, insecticides, herbicides and formula etc.",SV,male,2016-04-28,0.0,1.0,0.0,0.0,Neutral
919990,700.0,925.0,Personal Housing Expenses,Housing,"to buy materials like cement, timber and iron sheeting to construct his house.",UG,male,2015-07-20,0.0,1.0,0.0,0.0,Neutral
1285630,875.0,1775.0,Agriculture,Agriculture,to buy fertilizer and seeds to implement the harvest ,TJ,male,2017-04-25,0.0,1.0,0.0,0.0,Neutral
658442,1400.0,1400.0,Higher education costs,Education,to cover the school fee for her daughter.,KH,female,2014-01-17,0.0,1.0,0.0,0.0,Neutral
1321388,250.0,250.0,Cereals,Food,to purchase additional sacks of rice to sell.,PH,female,2017-06-16,0.0,1.0,0.0,0.0,Neutral
687092,425.0,425.0,Food Production/Sales,Food,"to buy a box of chicken, a bottle of mushroom soya, tomato sauce, a box of sausage, taro, plastic bags, plates and aluminum foil.",WS,female,2014-03-21,0.0,1.0,0.0,0.0,Neutral
772713,250.0,250.0,Poultry,Agriculture,To buy poultry,KE,male,2014-09-22,0.0,1.0,0.0,0.0,Neutral
945184,1450.0,1450.0,Grocery Store,Food,to buy a larger quantity of products and food supplies to sell at her grocery store,JO,female,2015-09-09,0.0,1.0,0.0,0.0,Neutral
806704,175.0,175.0,Food Production/Sales,Food,"to buy ingredients, like flour, for her business.",PH,female,2014-11-27,0.0,1.0,0.0,0.0,Neutral
1307886,525.0,525.0,Food Production/Sales,Food,"to buy products for her business such as corn, tamales and coal.",NI,female,2017-05-26,0.0,1.0,0.0,0.0,Neutral
1084932,125.0,125.0,Clothing,Clothing,To buy a sewing machine.,KE,female,2014-10-28,0.0,1.0,0.0,0.0,Neutral
1060803,950.0,950.0,Land Rental,Agriculture,to pay the rent for land on which she will develop her farming activities.,KH,"female, female, female",2016-04-26,0.0,1.0,0.0,0.0,Neutral
666625,1000.0,1000.0,Used Clothing,Clothing,"To buy shirts, trousers, shorts, short-sleeved and long-sleeved garments.",TL,female,2014-02-07,0.0,1.0,0.0,0.0,Neutral
812346,450.0,450.0,Shoe Sales,Retail,"to buy more sandals, shoes, bags and accessories to resell",PH,female,2014-12-09,0.0,1.0,0.0,0.0,Neutral
704430,650.0,4825.0,Cafe,Food,to purchase a large amount of meat and other food inventory to help business succeed.,MN,male,2014-04-30,0.0,1.0,0.0,0.0,Neutral
1235354,1100.0,1100.0,Food Market,Food,"to purchase beans, pepper, and other products.",SL,female,2017-02-09,0.0,1.0,0.0,0.0,Neutral
1015178,275.0,275.0,Home Appliances,Personal Use,To buy a water filter to provide safe drinking water for their family.,KH,"female, female, female, female, female",2016-01-28,0.0,1.0,0.0,0.0,Neutral
847660,500.0,500.0,Personal Housing Expenses,Housing,"to purchase cement, sand, doors and to pay for manual labor. ",SV,female,2015-02-26,0.0,1.0,0.0,0.0,Neutral
834713,250.0,250.0,Fishing,Food,"buy shrimps, molluscs and fish; this purchase will allow her to keep selling her products aand prepare fish to sell it dry during Holy Week. ",SV,female,2015-01-30,0.0,1.0,0.0,0.0,Neutral
1030830,500.0,500.0,Higher education costs,Education,to pay for university fees,KE,male,2016-02-29,0.0,1.0,0.0,0.0,Neutral
1030322,375.0,375.0,Personal Medical Expenses,Health,to improve her teeth.,MX,female,2016-02-28,0.0,1.0,0.0,0.0,Neutral
1215995,425.0,425.0,Farming,Agriculture,to purchase hybrid seeds and fertilizer to improve harvests of maize							,KE,"female, female, male, female, female, male, male, female, female, male",2017-01-05,0.0,1.0,0.0,0.0,Neutral
841762,300.0,300.0,Food,Food,to buy sacks of ginger to sell for her business.,PH,female,2015-02-17,0.0,1.0,0.0,0.0,Neutral
1043693,100.0,100.0,Home Appliances,Personal Use,to buy a water filter to provide safe drinking water for their family.,KH,"male, male",2016-03-24,0.0,1.0,0.0,0.0,Neutral
893486,450.0,450.0,Weaving,Arts,to buy silk and pay for loom preparation related fees.,KH,male,2015-05-28,0.0,1.0,0.0,0.0,Neutral
1278188,300.0,300.0,Farming,Agriculture,"to purchase fertilizers, pesticides and herbicides.",KE,female,2017-04-12,0.0,1.0,0.0,0.0,Neutral
1125933,325.0,650.0,Cattle,Agriculture,to buy and sell cattle.,TJ,male,2016-07-29,0.0,1.0,0.0,0.0,Neutral
1267652,4575.0,4575.0,Clothing Sales,Clothing,"to buy more clothing for children, women, and men.",GT,"female, female, female, female, female, female, female, female",2017-03-27,0.0,1.0,0.0,0.0,Neutral
828940,2150.0,2150.0,Natural Medicines,Health,to buy natural health products.,PE,"female, male, female, female, female, male, female, female, male",2015-01-16,0.0,1.0,0.0,0.0,Neutral
993051,1350.0,1350.0,Arts,Arts,To buy more art products to sell,RW,male,2015-12-10,0.0,1.0,0.0,0.0,Neutral
1332064,700.0,700.0,Personal Expenses,Personal Use,to pay his resident permit renewal expenses,LB,male,2017-07-03,0.0,1.0,0.0,0.0,Neutral
814209,1000.0,1000.0,Cereals,Food,to buy corn and other products,PE,female,2014-12-12,0.0,1.0,0.0,0.0,Neutral
1290803,325.0,325.0,Restaurant,Food,to buy ingredients and utensils for her restaurant.,PH,female,2017-05-03,0.0,1.0,0.0,0.0,Neutral
1251071,750.0,750.0,Food Stall,Food,to establish a canteen and buy more yarn.,ID,"female, female, female, female, female",2017-03-06,0.0,1.0,0.0,0.0,Neutral
975839,100.0,100.0,Personal Expenses,Personal Use,"to buy food and clothing, eliminating pressure to sell maize for low prices at harvest",NG,female,2015-11-09,0.0,1.0,0.0,0.0,Neutral
1061208,275.0,275.0,Home Appliances,Personal Use,to buy a water filter to provide safe drinking water for their family.,KH,"female, male, female, female, female",2016-04-27,0.0,1.0,0.0,0.0,Neutral
1046201,600.0,600.0,Farming,Agriculture,to buy a goat & build a modern dairy unit.,KE,female,2016-03-30,0.0,1.0,0.0,0.0,Neutral
1272044,100.0,100.0,Home Appliances,Personal Use,to buy a water filter to provide safe drinking water for her family.,KH,"female, female",2017-04-03,0.0,1.0,0.0,0.0,Neutral
1208835,325.0,325.0,Retail,Retail,"to increase the volume of his business by purchasing products such as beverages, rice milk and canned goods",PH,male,2016-12-22,0.0,1.0,0.0,0.0,Neutral
848407,1050.0,1050.0,Auto Repair,Services,to buy a compressor and also several electric tools for his car repairing and painting activities,AM,male,2015-02-28,0.0,1.0,0.0,0.0,Neutral
799728,1000.0,1000.0,Cloth & Dressmaking Supplies,Retail,To expand her haberdashery business.,ZW,"female, female, female, female",2014-11-17,0.0,1.0,0.0,0.0,Neutral
1241956,1500.0,1500.0,Higher education costs,Education,to pay the tuition fees for 2 semesters of Master's in Crisis Management course.,NP,female,2017-02-20,0.0,1.0,0.0,0.0,Neutral
913349,1625.0,1625.0,Livestock,Agriculture,to buy some purebred cows to increase her livestock headcount.,KG,female,2015-07-06,0.0,1.0,0.0,0.0,Neutral
1143322,400.0,400.0,Retail,Retail,to build up stock levels of food products.,HT,female,2016-08-31,0.0,1.0,0.0,0.0,Neutral
1289584,2100.0,2100.0,Tailoring,Services,"to buy the necessary tailoring tools such as needles, fabric, and more .",PS,female,2017-04-30,0.0,1.0,0.0,0.0,Neutral
767104,450.0,450.0,General Store,Retail,"to buy packs of salt, biscuits and beverages.",PK,female,2014-09-11,0.0,1.0,0.0,0.0,Neutral
840448,400.0,400.0,Clothing Sales,Clothing,to buy more clothing for her clothing sales business.,PK,female,2015-02-13,0.0,1.0,0.0,0.0,Neutral
700211,725.0,725.0,Agriculture,Agriculture,to purchase a large quantity of sugar cane and in that way produce a larger quantity of aguardiente.,PE,male,2014-04-21,0.0,1.0,0.0,0.0,Neutral
1225379,5650.0,5650.0,Retail,Retail,to buy various ice creams for sale.,PY,"female, female, female, female, female, female, female, female, female, female, female, female, female, female, female",2017-01-23,0.0,1.0,0.0,0.0,Neutral
702649,700.0,700.0,Perfumes,Retail,"to pay for perfume, body spray, perfume crème and facial make-up.",SL,female,2014-04-25,0.0,1.0,0.0,0.0,Neutral
715352,425.0,425.0,Food Market,Food,To purchase Chia for his business.  ,HN,male,2014-05-23,0.0,1.0,0.0,0.0,Neutral
1278538,575.0,575.0,Agriculture,Agriculture,to rent land for farming,UG,female,2017-04-12,0.0,1.0,0.0,0.0,Neutral
687383,2850.0,2850.0,Crafts,Arts,to purchase cotton and wool to continue production,PE,male,2014-03-21,0.0,1.0,0.0,0.0,Neutral
1258275,4700.0,4700.0,Food,Food,"to purchase a variety of beans (black, white, red) in bulk.",GT,"female, female, female, female, female, female, female, female, female",2017-03-15,0.0,1.0,0.0,0.0,Neutral
1190091,1500.0,1500.0,Tailoring,Services,to buy a new machine and fabric for her tailoring. ,PS,female,2016-11-22,0.0,1.0,0.0,0.0,Neutral
966538,100.0,100.0,Food Production/Sales,Food,"to buy one sac of corn, 10 kilograms of fish, and 10 liters of oil.",TG,female,2015-10-21,0.0,1.0,0.0,0.0,Neutral
962189,550.0,550.0,Fruits & Vegetables,Food,to purchase fruit and other products.,PH,female,2015-10-13,0.0,1.0,0.0,0.0,Neutral
1148765,150.0,150.0,Pigs,Agriculture,"to buy feeds, vitamins, and other supplies to raise her livestock.",PH,female,2016-09-11,0.0,1.0,0.0,0.0,Neutral
1189140,1175.0,1175.0,Farming,Agriculture,"to purchase hybrid seeds and fertilizer for the cultivation of maize, as well as a solar light.							",KE,"female, male, female, female, male, female, male, female, male, male, female, female, male",2016-11-21,0.0,1.0,0.0,0.0,Neutral
1241812,825.0,825.0,Cattle,Agriculture,to buy some calves for fattening and reselling.,KG,female,2017-02-20,0.0,1.0,0.0,0.0,Neutral
1226365,1275.0,1275.0,Food,Food,to grow her hot dog business and also start a cosmetic business that she can work at in the mornings.,GT,"female, female, female, female",2017-01-24,0.0,1.0,0.0,0.0,Neutral
1294576,225.0,225.0,Fruits & Vegetables,Food,to buy more vegetables to sell.,PH,female,2017-05-09,0.0,1.0,0.0,0.0,Neutral
953323,1000.0,1000.0,General Store,Retail,"to buy bags, sandals, tailored yarn, shoes and other things to sell.",TL,female,2015-09-25,0.0,1.0,0.0,0.0,Neutral
970364,425.0,425.0,Higher education costs,Education,to pay for his son's education,TJ,male,2015-10-28,0.0,1.0,0.0,0.0,Neutral
1051436,1925.0,1925.0,Education provider,Education,pay repair and maintenance costs for the school building.,PK,female,2016-04-08,0.0,1.0,0.0,0.0,Neutral
767271,950.0,950.0,Agriculture,Agriculture,to purchase agricultural supplies in order to care for her corn and coffee crops.,HN,female,2014-09-11,0.0,1.0,0.0,0.0,Neutral
1081672,5000.0,5000.0,Food Production/Sales,Food,purchase kitchen and office supplies for my business.,US,female,2014-06-05,0.0,1.0,0.0,0.0,Neutral
942197,325.0,500.0,Farming,Agriculture,to buy farm inputs,KE,male,2015-09-02,0.0,1.0,0.0,0.0,Neutral
958322,225.0,225.0,Farming,Agriculture,to purchase fertilizers and other farm supplies,PH,female,2015-10-06,0.0,1.0,0.0,0.0,Neutral
1277513,225.0,225.0,Personal Housing Expenses,Housing,"to buy materials such as cement, tiles, sand, nails, plywood, and paint for building a toilet.",PH,female,2017-04-11,0.0,1.0,0.0,0.0,Neutral
949909,250.0,250.0,Higher education costs,Education,pay university fees and exam costs,PY,female,2015-09-19,0.0,1.0,0.0,0.0,Neutral
1229041,425.0,425.0,Food Production/Sales,Food,to buy ingredients for her food vending business.,PH,female,2017-01-30,0.0,1.0,0.0,0.0,Neutral
1026372,325.0,325.0,General Store,Retail,"to buy items like canned goods, personal care products, etc. to sell in her general store.",PH,female,2016-02-22,0.0,1.0,0.0,0.0,Neutral
763562,950.0,950.0,Higher education costs,Education,to pay for her daughter's university tuition.,TJ,female,2014-09-03,0.0,1.0,0.0,0.0,Neutral
670333,375.0,375.0,Higher education costs,Education,to pay a semester's tuition,CO,female,2014-02-14,0.0,1.0,0.0,0.0,Neutral
853800,1500.0,1500.0,Livestock,Agriculture,"to buy a team of ox to plough his plot of land, and to transport his crops at harvest time. ",SV,male,2015-03-11,0.0,1.0,0.0,0.0,Neutral
1010684,800.0,800.0,Games,Entertainment,"to expand and improve her business by purchasing additional equipment (e.g., games and a new TV).",TL,female,2016-01-20,0.0,1.0,0.0,0.0,Neutral
1047001,1700.0,1700.0,Personal Housing Expenses,Housing,to build an adequate home where her family can live in peace.,MX,female,2016-03-30,0.0,1.0,0.0,0.0,Neutral
1077735,3250.0,3250.0,General Store,Retail,"to buy fruits, vegetables, meat, baked goods, rice, herbs, and other products.",PY,"female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female",2016-05-28,0.0,1.0,0.0,0.0,Neutral
829893,350.0,350.0,Grocery Store,Food,"to buy additional stocks for her store, particularly basic commodities.",PH,female,2015-01-19,0.0,1.0,0.0,0.0,Neutral
982039,700.0,700.0,Services,Services,to buy drinks  and charcoal.,TZ,female,2015-11-20,0.0,1.0,0.0,0.0,Neutral
775590,500.0,500.0,Agriculture,Agriculture,"to buy fertilizer, manure, insecticide, herbicide, etc. to improve her land.",SV,female,2014-09-26,0.0,1.0,0.0,0.0,Neutral
1297086,225.0,225.0,Home Appliances,Personal Use,to buy a water filter to provide safe drinking water for their family.,KH,"female, female, male, female, female",2017-05-12,0.0,1.0,0.0,0.0,Neutral
823855,400.0,400.0,Higher education costs,Education,To pay for tuition ,TJ,female,2015-01-05,0.0,1.0,0.0,0.0,Neutral
